filename,expected,result,confidence,reason,correct,ink_ratio,cc_count,complexity,skeleton_length,endpoints,branchpoints
43-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.07788770443925233,8,10.0,2592,191,41
43-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06016876668891856,9,10.0,2368,104,62
43-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06897477887182911,8,10.0,2470,162,38
43-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05815566588785047,10,10.0,2276,114,62
44-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.07172584279038718,8,10.0,2600,185,61
44-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.07081838284379172,10,10.0,2381,186,58
44-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.060966705607476634,8,10.0,2238,159,51
44-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06823942339786382,9,10.0,2566,192,68
44-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05424941588785047,6,10.0,2064,100,60
45-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.060327832943925234,7,10.0,2211,146,64
45-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05332109479305741,9,10.0,1872,121,61
45-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.0553602720293725,5,10.0,2325,136,40
45-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.054577978971962614,5,10.0,1828,129,49
45-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05267700684245661,13,10.0,1606,103,51
46-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04927142439919893,12,10.0,1718,136,50
46-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.08777067339786382,9,10.0,2482,228,112
46-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.051584404205607476,9,10.0,1565,88,60
46-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.03958663634846462,6,10.0,1258,132,36
46-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.046366509512683576,6,10.0,1466,136,44
47-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.0325303529706275,3,10.0,855,91,37
47-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.031208277703604806,7,10.0,914,88,38
47-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.0559782835447263,11,10.0,3087,99,141
47-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05693789636181575,11,10.0,2756,90,108
47-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05461709362483311,7,10.0,2276,88,78
48-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04019421728971963,4,10.0,1123,121,61
48-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.03743272279706275,6,10.0,1587,86,70
48-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04382144943257677,8,10.0,2065,122,62
48-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05095074682910548,4,10.0,2038,130,60
48-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.059485564085447265,8,10.0,2400,126,58
49-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05506300066755674,6,10.0,2154,99,69
49-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.052306721461949264,5,10.0,1573,107,61
49-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.045020965453938584,9,10.0,1482,106,66
49-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.043125208611481974,9,10.0,1770,109,77
49-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.048867239652870494,9,10.0,1764,125,81
5-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.03392804989986649,8,10.0,1032,89,63
5-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.0494722129506008,6,10.0,1413,170,66
5-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04157887600133511,2,10.0,1328,96,18
5-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04238724549399199,4,10.0,1589,112,46
5-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06870619158878505,2,10.0,2658,166,66
50-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.048611690587449935,11,10.0,1687,139,51
50-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.047440858644859814,6,10.0,1824,105,77
50-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04472630173564753,7,10.0,1756,177,65
50-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04382144943257677,8,10.0,1620,209,45
50-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.057235167723631505,12,10.0,1728,191,75
51-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.040966079773030704,5,10.0,1496,136,62
51-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04506268775033378,6,10.0,2099,92,60
51-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.051146320093457945,5,10.0,2233,133,53
51-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05224153037383177,9,10.0,2552,104,76
51-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05910745577436582,2,10.0,2443,140,78
52-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.10113223881842456,5,10.0,3477,297,123
52-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06850018775033379,4,10.0,2776,90,116
52-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.07257332693591455,3,10.0,2675,140,66
52-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05399125917890521,4,10.0,2358,121,73
52-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04401702269692924,6,10.0,2206,71,55
53-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04842133261014686,3,10.0,1699,133,45
53-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04504964953271028,4,10.0,1574,105,79
53-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05234322847129506,8,10.0,1585,154,50
53-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06399417973965286,5,10.0,1781,121,65
53-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.07803634012016021,7,10.0,1948,162,94
54-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.08245108060747663,7,10.0,2039,219,125
54-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.1048220544058745,3,10.0,2821,136,82
54-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.09643326518691589,2,10.0,2554,106,98
54-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.0449140520694259,4,10.0,1512,111,47
54-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.041844855640854474,6,10.0,1858,58,32
55-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.11315869075433913,4,10.0,3507,202,114
55-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.08546812416555408,6,10.0,2485,158,96
55-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.0689487024365821,2,10.0,1730,84,100
55-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06467477469959947,2,10.0,1746,133,37
55-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.0462543808411215,3,10.0,2102,86,32
56-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.0435841538718291,5,10.0,2026,71,75
56-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.07153026952603471,2,10.0,2893,104,106
56-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.058319947429906545,3,10.0,2480,126,70
56-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06713378254339118,2,10.0,2452,124,76
56-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06226791972630174,3,10.0,2510,102,94
57-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05323243491321762,2,10.0,1895,92,36
57-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04943309829773031,2,10.0,1649,108,48
57-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.050244075433911885,5,10.0,1934,140,56
57-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.03834018274365821,4,10.0,1269,47,49
57-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06271382676902537,3,10.0,1945,123,91
58-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05526639686248331,5,10.0,1580,158,72
58-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05530029622830441,9,10.0,1872,111,75
58-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.054113818424566085,11,10.0,2014,157,83
58-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.09468092873831775,3,10.0,2609,142,96
58-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06039563167556743,8,10.0,2004,168,80
59-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06284420894526034,9,10.0,2140,150,74
59-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05774105056742323,9,10.0,1640,147,75
59-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.058343416221628835,9,10.0,1737,115,61
59-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.11952394859813084,11,10.0,3474,348,96
59-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04647081525367156,11,10.0,1701,157,49
6-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.07307399449265688,5,10.0,1776,244,60
6-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.03593593541388518,8,10.0,1299,161,53
6-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.044960989652870494,10,10.0,1816,164,66
6-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05491958027369826,9,10.0,1823,207,63
6-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04901066004672897,6,10.0,1923,121,75
60-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06293808411214953,12,10.0,2023,158,84
60-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06136045977970628,8,10.0,2089,164,64
60-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05106809078771696,11,10.0,1699,138,86
60-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.061902849632843794,13,10.0,2064,179,99
60-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.057879255674232306,6,10.0,1906,147,65
61-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.034965892022696926,4,10.0,1367,39,59
61-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.03151858728304406,4,10.0,1244,58,38
61-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05037967289719626,5,10.0,1730,132,70
61-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06534493908544727,5,10.0,1856,119,55
61-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05617907209612817,4,10.0,1573,149,51
62-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.046564690420560745,7,10.0,1613,113,63
62-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06366040136849133,10,10.0,2373,186,58
62-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.07274543140854473,9,10.0,2696,157,69
62-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.08468583110814419,14,10.0,3159,225,101
62-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.07408315253671562,12,10.0,2829,155,97
63-001_01.jpg,SIGN,PUNCT,0.9,shape=DOT,False,0.046194405040053406,11,10.0,1752,139,73
63-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05619993324432577,9,10.0,1928,96,104
63-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.048173606475300404,10,10.0,1607,120,56
63-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05977762016021362,10,10.0,2092,108,110
63-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.034587783711615486,9,10.0,1245,87,39
64-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.07083402870493992,10,10.0,2101,79,69
64-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05999405457276368,9,10.0,1952,121,93
64-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06533972379839786,10,10.0,1932,120,72
64-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04212126585447263,5,10.0,1459,118,44
64-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.03702853805073431,6,10.0,1184,69,39
65-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.0807535046728972,11,10.0,2270,153,93
65-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04369106725634179,11,10.0,1594,147,43
65-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06041649282376502,12,10.0,1732,228,64
65-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.050301443591455275,14,10.0,1785,186,58
65-005_01.jpg,SIGN,PUNCT,0.9,shape=DOT,False,0.04135983394526035,9,10.0,1405,105,37
66-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05912310163551402,9,10.0,1980,127,53
66-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.0703125,11,10.0,2351,183,97
66-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04576414385847797,11,10.0,1645,114,38
66-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.061206608811749,10,10.0,2080,178,60
66-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04524522279706275,11,10.0,1544,144,50
67-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06246610063417891,11,10.0,2231,159,85
67-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.041119930740987985,15,10.0,1527,116,66
67-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.047242677736982645,6,10.0,1820,147,73
67-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05439022863818425,8,10.0,2255,97,55
67-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06505809829773031,7,10.0,2829,129,91
68-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06426276702269693,10,10.0,2112,161,97
68-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04188918558077437,9,10.0,1534,75,71
68-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05575924148865154,9,10.0,2066,139,89
68-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04903673648197597,8,10.0,2269,118,40
68-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.052484041221628835,6,10.0,2204,131,49
69-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05631988484646195,4,10.0,1886,122,100
69-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.045031396028037386,6,10.0,1865,118,62
69-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06451831608811749,9,10.0,2485,178,44
69-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.055631466955941254,9,10.0,2527,155,61
69-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.042194279873164216,8,10.0,2002,122,50
7-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.058377315587449935,13,10.0,2127,170,66
7-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06923032793724966,9,10.0,2311,182,64
7-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04849956191588785,8,10.0,1528,94,72
7-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.03593854305740988,7,10.0,1517,98,46
7-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.036040241154873164,3,10.0,1259,88,42
70-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04514873998664887,8,10.0,2282,146,64
70-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.07441432326435247,6,10.0,3112,190,104
70-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06045299983311082,13,10.0,2477,187,77
70-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.052841288384512686,6,10.0,2404,87,87
70-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.049829460113484644,5,10.0,2183,122,62
71-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.08891282126168225,3,10.0,3239,122,64
71-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.07385889519359146,2,10.0,3246,136,96
71-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.056106058077436585,12,10.0,1624,134,58
71-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.048778579773030704,12,10.0,1447,171,35
71-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04565201518691589,9,10.0,1666,159,83
72-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06459133010680908,6,10.0,2444,141,55
72-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06606725634178905,3,10.0,2562,139,61
72-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05389216872496662,9,10.0,2014,145,49
8-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.031070072596795728,2,10.0,968,61,47
8-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.031935810246995995,12,10.0,954,121,43
8-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.051347108644859814,9,10.0,1902,125,93
8-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04891156959279039,7,10.0,1735,139,49
8-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04445771445260347,5,10.0,1794,124,46
9-001_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.036892940587449935,2,10.0,1024,70,48
9-002_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.02909869409212283,2,10.0,967,96,52
9-003_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.026913488818424567,5,10.0,1020,54,18
9-004_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04320083027369826,6,10.0,1614,130,52
9-005_01.jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.04766772363150868,7,10.0,2101,120,66
IMG_1807_converted.png,PUNCT,PUNCT,0.81,test_mark: br=18,True,0.04720213278879151,2,10.0,3446,356,18
IMG_1808_converted.png,PUNCT,PUNCT,0.81,test_mark: br=19,True,0.07916188676698832,4,10.0,2623,189,19
IMG_1809_converted.png,PUNCT,PUNCT,0.83,geometric_shape: square,True,0.06380208333333333,1,10.0,2972,361,15
emp.jpg,EMPTY,EMPTY,0.92,sparse_line_mark: ink=0.0249,True,0.024913426234979972,1,5.457000000000001,557,8,0
emp2.jpg,EMPTY,EMPTY,0.92,sparse_line_mark: ink=0.0228,True,0.022837741989319094,1,1.004,504,2,0
empty_black.png,EMPTY,EMPTY,0.95,ink_ratio=0.0000 (very low),True,0.0,0,0.001,0,0,0
empty_noise.png,EMPTY,EMPTY,0.9,"noise: 708 components, largest_ratio=0.0093",True,0.4228159586588542,708,10.0,31995,8732,2494
empty_white.png,EMPTY,EMPTY,0.95,ink_ratio=0.0000 (very low),True,0.0,0,0.001,0,0,0
f18-30 (1).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.08184956395348837,6,10.0,1886,269,13
f18-30 (1001).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.09490364859490986,5,10.0,3652,255,25
f18-30 (101).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.09729276274087222,2,10.0,4115,446,20
f18-30 (1011).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.1572617295706371,1,10.0,3149,411,215
f18-30 (1021).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.09034290738569754,4,10.0,2223,100,290
f18-30 (1031).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.10232086597411444,1,10.0,2303,100,14
f18-30 (1041).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.0740195571192053,1,10.0,1273,97,31
f18-30 (1051).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.17776616414388022,2,10.0,5142,437,349
f18-30 (1061).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.11336956549617459,1,10.0,3218,448,164
f18-30 (1071).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.0811812304512958,8,10.0,2220,243,23
f18-30 (1081).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.12055656763826607,1,10.0,2141,190,24
f18-30 (1091).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.07385076992753623,1,10.0,2028,204,10
f18-30 (11).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.06849704962563916,9,10.0,5080,581,19
f18-30 (1101).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.0981076082155477,1,10.0,4501,441,7
f18-30 (111).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.11975203804347827,3,10.0,3461,301,17
f18-30 (1111).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.05602950954317897,7,10.0,2657,187,13
f18-30 (1121).jpg,SIGN,PUNCT,0.81,test_mark: br=18,False,0.09122792797286512,4,10.0,2856,242,18
f18-30 (1131).jpg,SIGN,PUNCT,0.81,test_mark: br=6,False,0.0861654300804829,2,10.0,3041,374,6
f18-30 (1141).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.09140692233218589,1,10.0,1824,250,2
f18-30 (1151).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.09705826679515418,1,10.0,2221,237,35
f18-30 (1161).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.07301825055274795,9,10.0,2872,302,162
f18-30 (1171).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.13493721737726097,2,10.0,2845,352,178
f18-30 (1181).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.11658226025963149,2,10.0,2669,370,186
f18-30 (1191).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.0930071201070901,5,10.0,3472,258,106
f18-30 (1201).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.11283459754262788,2,10.0,2803,295,11
f18-30 (121).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.07811494961406518,1,10.0,1743,168,14
f18-30 (1211).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.13235416666666666,3,10.0,3583,282,22
f18-30 (1221).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.09675751879699249,1,10.0,1599,64,12
f18-30 (1231).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.15052483095760233,3,10.0,5014,449,155
f18-30 (1241).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.14487298115746972,1,10.0,2170,254,154
f18-30 (1251).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.12417179674457429,1,10.0,1684,93,71
f18-30 (1261).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.10853614165588615,1,10.0,3227,398,226
f18-30 (1271).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.08107933859223301,3,10.0,2924,341,207
f18-30 (1281).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.09120070157577903,3,10.0,3585,229,31
f18-30 (1291).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.11418184229137199,1,10.0,2087,222,12
f18-30 (1301).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.09953938910086264,10,10.0,5143,447,21
f18-30 (131).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.09142474876101321,1,10.0,2312,164,6
f18-30 (1311).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.09444792738340192,4,10.0,3699,278,32
f18-30 (1321).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.08852084057719055,3,10.0,2046,240,8
f18-30 (1331).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.15561667167326274,4,10.0,2827,133,85
f18-30 (1341).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.13209207677768411,2,10.0,3547,208,14
f18-30 (1351).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.11722374355670104,1,10.0,2616,144,56
f18-30 (1361).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.09510565005274262,8,10.0,3643,315,95
f18-30 (1371).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.10697276069518717,1,10.0,2637,284,6
f18-30 (1381).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.07623971146888567,1,10.0,1311,90,58
f18-30 (1391).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.10798474409448819,1,10.0,1659,212,94
f18-30 (1401).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.08579319098211721,8,10.0,2986,322,246
f18-30 (141).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.07874284710800439,12,10.0,3674,457,17
f18-30 (1411).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.07453592414529915,1,10.0,1035,98,4
f18-30 (1421).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.11404961534593724,4,10.0,3183,322,62
f18-30 (1431).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.11733816964285715,7,10.0,3252,510,58
f18-30 (1441).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.08528554137323943,10,10.0,4576,279,35
f18-30 (1451).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.12449332605290533,4,10.0,2862,264,42
f18-30 (1461).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.11027027027027027,1,10.0,2506,195,21
f18-30 (1471).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.10145521773890143,8,10.0,3586,326,142
f18-30 (1481).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.12952841481854838,1,10.0,3101,353,57
f18-30 (1491).jpg,SIGN,SIGN,0.93,high_complexity=10.00,True,0.08074629934210527,11,10.0,2600,231,33
